id,AIFM1,BCLAF1,BDP1,CENPH (64946),CENPI (2491),CTPS1 (1503),FAM50A (9130),FDPS (2224),GAGE2A (729447),GEMIN8 (54960),GJA3 (2700),KDM2A (22992),KIF4A (24137),KLC2 (64837),LAS1L (81887),MBTPS2 (51360),MED12 (9968),MED14 (9282),POLA1 (5422),PSMC1 (5700),RBMX2 (51634),RPL39 (6170),SGF29 (112869),SIN3A (25942),SNAP23 (8773),STIL (6491),TEX10 (54881),TGS1 (96764)
ACH-000747,-1.040993661,-0.599549544,-0.61692226,-0.639557205,-0.651353874,-0.805921182,-1.046247726,-0.658495137,-0.748571113,-0.786766496,-0.765876518,-0.719533109,-0.868469641,-0.611047565,-0.635374404,-0.433375043,-0.807770658,-1.079632236,-0.787752882,-0.681253263,-0.737182028,-0.767201241,-0.642840561,-0.976850124,-1.17900327,-1.094783275,-0.981998561,-0.840571727
ACH-000748,-1.04369301,-0.640236657,-0.624328644,-0.964908395,-0.92767684,-0.295631996,-1.118928226,-0.351526099,-0.76898749,-0.795374043,-0.833486725,-0.667680805,-0.669146235,-0.739433368,-0.792278943,-0.471054725,-0.628606192,-1.047992698,-0.904784231,-0.649667945,-0.899219195,-0.833000775,-0.920004603,-0.739542426,-0.128400025,-1.12143105,-1.097813985,-0.869238474
ACH-000753,-0.385425069,-0.489470365,-0.800308172,-0.644859155,-0.93339024,-1.604320373,-1.320358321,-1.014103637,-0.729315135,-1.080829075,-0.832667334,-1.100715332,-0.528861897,-0.761288258,-1.001135983,-1.325379243,-0.516400986,-1.108514696,-1.144087867,-0.593045647,-0.613229377,-0.719139681,-0.634747081,-0.88656517,-1.366527681,-0.652944029,-0.635848535,-0.668339857
ACH-000756,-1.657150859,-0.562010534,-0.660873092,-0.933304954,-0.806904292,-0.302217317,-0.978359144,-0.643618154,-0.75350831,-0.76334274,-0.836449114,-1.160861613,-1.211819569,-0.995046599,-0.906591051,-1.363093528,-0.642376199,-1.087758473,-0.91727574,-0.495051292,-0.969808275,-0.816440454,-0.641132269,-0.555242084,-0.160602723,-0.360431641,-0.522736877,-0.460682163
ACH-000757,-0.562999435,-0.682671768,-0.722163741,-0.823972434,-0.972404384,-0.83543213,-1.178971722,-1.2562649,-0.682008146,-0.890035995,-0.901911064,-0.527472469,-1.056552374,-1.018649747,-1.088660153,-1.333090349,-0.479697319,-0.740857107,-0.894062732,-0.740508645,-0.583870127,-1.104475857,-1.141261483,-0.746223268,-0.469415867,-0.62638507,-1.237566201,-0.990604537
ACH-000758,-0.988491711,-0.769929768,-1.060513083,-0.663479611,-0.638668246,-0.620428674,-1.052639782,-0.745258135,-0.736086693,-1.082694386,-0.684618009,-0.634043472,-0.833228661,-0.542544607,-0.722364576,-0.498530413,-0.87375201,-1.116131275,-1.074754285,-0.885681366,-0.996702623,-0.548598788,-0.583442636,-0.52809002,-0.13446557,-0.481887858,-0.8826653,-1.063030109
ACH-000760,-0.631203619,-0.35441386,-1.076227462,-0.793031924,-0.765773675,-0.492751131,-1.408576484,-0.543828344,-0.725364641,-0.635598059,-0.660956975,0.001613552,-0.388991655,-0.860073877,-0.866883567,-0.858374261,-0.450102105,-0.92510787,-0.952876199,-0.752821066,-0.987063815,-0.705104083,-0.446189349,-0.69638837,-0.327040801,-0.434609441,-0.898287996,-0.802740709
ACH-000762,-0.901935914,-0.665400383,-0.764733731,-0.5542045,-0.234030883,-0.656729069,-1.074470881,-0.715576398,-1.009999548,-0.845976655,-0.604350892,-1.008859172,-0.680647982,-0.999896962,-0.949319239,-1.166479306,-1.236493169,-0.953245287,-0.87946687,-0.519943952,-0.70478148,-0.620819174,-0.89420967,-0.651378717,-1.034170733,-0.690290864,-0.937513059,-0.804233213
ACH-000763,-0.358682873,-0.783028142,-0.660791442,-0.914956941,-0.80117378,-0.692508036,-0.686330149,-0.562634053,-0.684290776,-0.828369245,-1.021581317,-0.946057,-0.638418532,-0.742296068,-0.920785913,-0.655244001,-0.943291758,-1.228087526,-0.999185789,-2.045129111,-1.006114416,-0.717028764,-0.926268304,-0.590104066,-0.861801173,-0.503130439,-0.740230215,-1.181850237
ACH-000764,-0.92676451,-1.002187547,-0.65239919,-0.601490096,-1.002191806,-1.21263115,-0.253995565,-0.751781708,-0.882582604,-0.962239639,-0.564676737,-0.629957619,-0.880707378,-0.93322573,-0.814607629,-1.431217671,-0.057070586,-0.735361533,-0.956847648,-0.734858293,-0.722019777,-0.960796125,-0.535923338,-0.837349699,-0.841831625,-1.215574285,-0.579653359,-0.734185929
ACH-000765,-1.520101263,-0.776184982,-0.592693252,-0.615789264,-0.83214105,-1.148102819,-0.749052935,-1.314600338,-0.864560255,-0.962435505,-0.91669964,-0.743949148,-0.635331016,-1.066103504,-1.208905775,-1.120939654,-1.076360662,-1.040678509,-0.84211393,-0.673809538,-0.740305925,-0.878145478,-1.373770348,-0.652239964,-0.295168741,-0.572068885,-0.991752858,-0.451011751
ACH-000766,-0.339205811,-0.958881461,-0.778013114,-0.70875517,-0.820129839,-1.81060414,-0.465092462,-0.82919854,-0.871161269,-0.9210297,-0.896773131,-0.133116681,-0.723983649,-0.707383034,-1.011095396,-0.735502104,-0.913485755,-1.216143371,-1.01855513,-0.899071251,-0.832907571,-0.860287202,-0.717114435,-0.885683434,-0.454693015,-0.341158975,-0.844175651,-0.825003007
ACH-000767,-0.841035593,-0.913981187,-0.948055051,-0.833442186,-0.766709744,-0.424540356,-0.259061534,-1.198282053,-0.687857613,-0.804198352,-0.975744397,-0.678308539,-0.717506402,-0.729064543,-0.697475393,-1.002294647,-0.760181836,-0.793478939,-1.03951026,-1.055385186,-1.017642599,-0.829723939,-1.411765839,-0.611427369,-0.128437597,-0.892238965,-1.064252412,-0.970867809
ACH-000768,NA,-1.190359131,-0.574903815,-0.802444399,NA,-1.216287282,NA,-0.433259074,NA,NA,-0.507406668,-0.372379389,NA,-0.737835963,NA,NA,NA,NA,NA,-0.553786961,NA,NA,-0.518722817,-1.03723358,-0.554505353,-0.37647283,-0.55990524,-1.048582685
ACH-000769,-1.232964521,-0.880465202,-0.887970069,-0.988190884,-0.893435773,-0.613036775,-0.914832888,-0.986588654,-0.825590888,-0.98147015,-0.764463582,-0.881982976,-0.616091112,-0.962022732,-0.941970049,-1.054843016,-0.678606958,-1.288925824,-1.221997365,-0.936035127,-1.105102887,-0.766183716,-1.0254659,-0.741586981,-0.531088255,-0.820009286,-0.760436255,-0.7564052
ACH-000770,-0.3329313,-0.589219049,-0.704157569,-0.89230918,-0.746077307,-1.241650243,-1.098212593,-1.177099455,-0.68399163,-0.81583943,-0.873612099,-0.568608728,-1.482485785,-0.732796873,-1.125767742,-0.876538577,-0.996664879,-1.273259055,-1.136071461,-0.773026019,-0.784708011,-0.686166182,-1.108443034,-0.987469859,-0.82548796,-0.705293186,-0.703708905,-0.850041013
ACH-000771,-1.287220533,-0.616686524,-1.097704242,-0.764796727,-0.679242184,-0.952696545,-0.556073207,-0.455581987,-0.810853655,-0.820279178,-0.570699096,-1.017345554,-1.033174011,-0.791742195,-0.871337806,-0.896435835,-0.906852442,-1.056669804,-0.89377565,-0.982104408,-0.794772742,-0.688821906,-1.080104287,-0.849811113,-1.404303547,-0.770510954,-0.936969896,-0.534291505
ACH-000773,-0.150428084,-0.78122767,-0.55076718,-0.843707498,-0.563294029,-1.190046039,-0.050803696,-0.831671099,-0.783268477,-0.579740147,-0.845053838,-0.358094548,-0.614344068,-0.86964119,-0.964303377,-1.001537262,-0.804301154,-1.060705457,-0.700633201,-0.915396326,-0.98314865,-0.941379294,-0.823090576,-0.770100053,-1.245897704,-0.501955993,-0.586437389,-0.684770415
ACH-000776,-0.965028039,-0.640914881,-0.851734347,-0.652822231,-0.672718176,-0.567838992,-0.811050988,-0.351665446,-0.649872002,-0.787666163,-0.837414142,-0.757252268,-0.630053293,-0.74785247,-1.005467803,-0.542333748,-0.991441517,-0.723258115,-0.63360403,-0.517907304,-0.915461976,-0.696139141,-0.202533807,-1.016304192,-1.38598044,-0.587041782,-0.669589442,-0.703741122
ACH-000777,-1.31334512,-0.704674714,-0.905262231,-0.773041303,-0.518181375,-1.417461935,-1.215974053,-0.519339049,-0.684178826,-0.900125553,-0.619213418,-0.70910085,-0.456532832,-0.777995003,-0.861472327,-1.07177423,-1.009622694,-1.113823869,-1.000962275,-0.828955523,-0.81939775,-0.670831395,-1.124462678,-0.577375259,-0.85576198,-0.67075937,-0.53052022,-0.649866509
ACH-000778,-0.767370985,-0.832808313,-0.622837166,-1.024362977,-0.921546055,-0.627952633,-0.748693441,-0.67751972,-0.843427916,-0.738464295,-0.904518838,-0.999170035,-0.992038361,-1.186541896,-0.849560006,-1.358910035,-1.089743604,-2.079079517,-1.158060175,-0.474571474,-1.017172204,-0.529399958,-1.095161127,-1.176623543,-0.69602847,-1.593004151,-0.63012061,-1.215990646
ACH-000781,-1.478035669,-0.75186968,-0.962811011,-0.969151803,-1.017150182,-0.790705158,-0.4155044,-0.432873009,-0.735856046,-0.832836335,-0.969872563,-0.096617736,-0.876988477,-0.878536504,-1.113860738,-0.969227439,-0.92926856,-0.795922736,-0.884102824,-0.772042754,-0.837852722,-0.855601174,-1.143536522,-0.519559605,-0.47902162,-0.900638178,-1.139073583,-0.847195129
ACH-000782,-0.894244566,-1.187987334,-0.761667844,-0.730349537,-1.008565124,-0.917280689,-0.884783743,-0.958570748,-0.787769223,-0.786575845,-0.719159838,-0.986002385,-0.838484384,-0.787188886,-1.009215255,-1.096103613,-0.730351713,-1.142999701,-0.951059048,-0.981562805,-0.903440665,-0.83561493,-0.582584193,-0.907591105,-0.995804769,-0.772770349,-0.673822638,-0.87486682
ACH-000783,-0.479446906,-0.599867382,-0.894819071,-0.672941243,-0.633316162,-0.479669569,-0.540919348,-0.483506049,-0.684356954,-0.469958781,-1.096113287,-1.430756501,-1.055620366,-0.996777687,-0.58015853,-1.067861193,-1.085282415,-0.883925911,-1.270809603,-1.05174121,-1.247156729,-0.835240364,-1.180164379,-1.425730756,-0.597501452,-1.167732724,-0.554187785,-0.655609974
ACH-000784,-1.3899861,-0.676924188,-1.077565525,-0.744582428,-0.721933441,-0.838414514,-1.362613589,-0.601349266,-0.701786885,-0.763372619,-0.718839121,-0.030155373,-0.453930084,-0.705796728,-0.92962834,-0.783322997,-0.838627733,-0.795823003,-0.792728672,-0.79084394,-0.971643869,-0.724398405,-1.342769043,-0.688384528,-1.399280137,-0.799320561,-1.048358544,-0.946007826
ACH-000785,-0.522709529,-1.01937148,-0.552363474,-1.058937121,-0.654124004,-0.998688269,-0.555600203,-1.070429592,-0.656162553,-0.693004776,-1.441730957,-0.881912672,-0.891358083,-0.80345566,-0.743234904,-1.115434645,-0.825929999,-0.782796972,-1.201464094,-0.755470088,-0.806008242,-0.744653395,-1.033470928,-0.769162219,-0.675688455,-0.385856994,-0.797981735,-1.032989704
ACH-000787,-1.248696313,-0.594893921,-1.116913735,-0.845987546,-0.685778984,-1.350726491,-0.311050377,-0.480530727,-0.828853334,-0.958977348,-0.689064491,-0.789157873,-1.068531374,-0.664704822,-0.847034065,-0.997958504,-0.688518016,-0.862756987,-1.089185503,-0.806267046,-0.700462499,-0.6598676,-0.64142795,-0.900890257,-1.097401084,-0.790234188,-0.64628107,-1.062385275
ACH-000788,-1.210972838,-0.858629445,-1.012024086,-0.750017195,-0.919309773,-0.449395504,-0.346592872,-0.559185493,-0.663351184,-0.950813211,-0.76187798,-0.468403978,-0.732357654,-0.785945165,-1.167369359,-1.284101783,-0.669501347,-1.125630615,-0.982379798,-0.881831735,-1.043404881,-0.883396497,-1.059577472,-0.915425645,-0.458919076,-0.866999229,-0.819292055,-0.638550275
ACH-000790,-1.120381528,-0.973890357,-0.613550133,-0.667136227,-0.685590125,-0.706071444,-0.222179661,-0.871922623,-0.822670779,-1.1662007,-0.766179771,-0.732159034,-0.702595935,-0.894421313,-1.13554529,-0.797952607,-0.519263771,-0.827456205,-0.837404099,-0.813848142,-0.876606294,-0.601211727,-0.953524044,-0.308625981,-0.455537252,-0.77384307,-0.742853737,-0.578248649
ACH-000791,-0.665320155,-0.82851442,-0.680855969,-1.01661251,-0.962514506,-1.09912244,-0.300950842,-0.717503033,-0.743743253,-1.060690015,-1.027692163,-0.793997829,-0.815661374,-0.846723345,-1.268624781,-0.87265738,-0.774005975,-1.274983997,-1.322041087,-0.852292909,-0.772543435,-0.592545355,-1.098740999,-0.808745454,-1.739809206,-0.985491917,-0.955138359,-0.92462429
ACH-000792,-1.13840292,-0.616228817,-0.649477538,-0.82616478,-0.735160249,-0.680698573,-0.49600195,-0.720079472,-0.708218902,-0.712250835,-0.654154977,-0.62737244,-0.324218905,-0.815423978,-0.962838504,-0.760268647,-0.633578558,-0.991123349,-0.794263822,-0.608443618,-0.885069164,-0.744996191,-0.314863063,-0.452666511,-0.549064771,-0.425001418,-0.715782644,-0.650680826
ACH-000793,-1.124346319,-0.834238997,-0.915484168,-0.908061485,-0.629927139,-0.46169976,-0.798079255,-1.457851301,-0.795716903,-0.668850753,-0.886743782,-1.11185382,-0.837015748,-0.835018852,-0.780334072,-1.006473677,-0.892724218,-0.837250324,-0.65885186,-1.048104261,-0.650568099,-0.593638317,-0.648450016,-0.829679876,-0.904490652,-0.695526217,-0.492032849,-0.609858568
ACH-000794,-1.383446483,-1.119858056,-0.831869338,-0.757783415,-0.744301217,-1.570273211,-0.427138307,-0.708258817,-0.794157192,-1.077869888,-0.528882863,-1.22622079,-1.032851941,-0.931659571,-1.107096507,-1.304180742,-1.009580487,-0.978259031,-1.151273313,-0.615389077,-0.955004484,-0.716853672,-0.817850037,-0.862664082,-1.426936433,-0.963035001,-0.561885196,-0.498205031
ACH-000796,-0.673459887,-0.799707071,-0.850835579,-0.645260281,-0.875032238,-1.494614381,-0.383640823,-0.760936736,-0.722629262,-0.660909,-1.058055386,-0.408763228,-1.567156696,-1.092700039,-0.926796973,-1.497060178,-0.878447316,-1.124247202,-0.945001904,-0.842572458,-1.193585556,-0.776481737,-0.750413701,-0.6456214,-1.321688865,-0.878294535,-0.692803813,-0.827182251
ACH-000799,-0.548522054,-0.593247291,-1.038551465,-0.799528108,-1.195673135,-0.971312991,-0.788316031,-0.82681077,-0.718934401,-0.733360302,-0.999456507,-0.693484418,-0.445538366,-0.752748757,-0.883919218,-0.868939662,-0.604923227,-1.538777114,-1.270242284,-0.95650397,-0.954141801,-1.029605236,-0.51115159,-0.646438375,-0.322007532,-0.853345883,-1.131138521,-0.518598785
ACH-000800,-0.921464076,-0.572416144,-0.939495676,-0.791818027,-0.755716463,-0.937285039,-0.338546,-0.585551688,-0.919289751,-0.663995128,-1.374071659,-0.500365259,-0.232909401,-0.3788425,-1.096231249,-1.132551738,-0.621765993,-0.693557406,-0.731644782,-0.432434165,-1.12865303,-0.641426965,-0.469212778,-0.605443077,-0.843036258,-0.920962876,-0.888028519,-0.670892032
ACH-000801,-1.135543931,-0.627768679,-0.56665433,-0.749984681,-0.738287266,-1.012271923,-1.178745111,-0.844521509,-0.947484337,-0.6501294,-0.781080816,-0.560512227,-0.910748582,-0.810445214,-0.629837329,-0.969300203,-1.164982806,-0.933512718,-1.001366895,-0.959132116,-0.743779621,-0.632290574,-1.256497313,-0.969954173,-0.514646172,-0.519911276,-0.832006623,-0.73313525
ACH-000802,-1.084196398,-0.98578374,-0.857918358,-0.953242708,-0.936994813,-0.345914569,-0.492814382,-0.539118136,-0.818677431,-0.847510519,-0.835042321,-1.065530683,-0.892342202,-0.899050431,-1.047245794,-1.095029975,-0.81436784,-0.968838827,-0.814740773,-0.906440371,-0.739080191,-0.767880698,-0.822629678,-0.787968176,-1.314192572,-0.713576761,-0.740949665,-0.849682416
ACH-000804,-1.10999204,-0.629843591,-0.383294789,-0.995893075,-0.659641331,-0.478985331,-0.82151032,-0.540333417,-0.724939935,-0.653247793,-0.918212937,-0.692548068,-0.720679939,-1.007927366,-0.647841438,-0.624155409,-0.544731599,-0.800210613,-1.036730877,-0.672873012,-0.97003089,-0.630529472,-1.055162499,-0.608432016,-0.420175864,-0.810115526,-0.673364171,-1.206136517
ACH-000805,-0.833529461,-0.938128939,-0.690491907,-1.118399666,-0.765804996,-0.666509121,-0.329263978,-0.754042205,-0.877076662,-0.575057186,-0.730238456,-0.794561332,-0.496417928,-0.907832731,-0.930675001,-0.841950249,-0.940100082,-1.033172113,-0.756082733,-1.114800583,-0.691897152,-1.012346018,-1.111096197,-0.986515238,-0.604324796,-0.699731331,-0.879013695,-0.667027123
ACH-000809,-0.954420762,-0.88042766,-0.420448672,-0.642527989,-0.780036984,-0.760541837,-1.353525119,-1.352772536,-0.831115073,-0.812496131,-0.825188567,-0.995606619,-0.31882432,-0.710591869,-0.799506922,-1.205511528,-0.976230284,-0.848955686,-0.910788173,-0.823480107,-0.886070733,-0.601992968,-0.79376912,-1.058954337,-0.661284725,-0.724218087,-0.621107859,-1.041184456
ACH-000810,-0.905870496,-1.163837939,-0.86419307,-0.821285259,-0.870355689,-0.519491239,-1.877719023,-1.335944137,-1.00949869,-0.792957779,-0.557069581,-1.138200735,-0.926731902,-0.423166518,-1.175841392,-1.176035886,-0.770428752,-0.694949997,-0.733063163,-0.43064849,-0.942551337,-0.56807339,-1.52393321,-0.914829778,-0.338672003,-0.445116886,-1.064233783,-1.060784662
ACH-000811,-0.630717328,-0.881412954,-1.142348626,-0.682147409,-0.654349485,-0.628325872,-0.662634339,-0.405991861,-0.750424137,-0.495628949,-0.550071576,-0.586981577,-0.784381474,-0.610518796,-0.843606336,-0.669467379,-0.758576076,-1.236281476,-1.092812166,-0.7601405,-0.775983617,-0.91468403,-0.917014049,-0.870425747,-0.997649432,-0.966813067,-0.824361332,-0.874218272
ACH-000817,-0.575506596,-0.806418289,-0.6339413,-0.635172394,-0.597121217,-1.07484496,-1.21756851,-0.960758195,-0.919446812,-0.666413703,-1.02563696,-0.857620401,-0.551310855,-0.869560173,-1.063876548,-0.510893308,-1.140677965,-1.115820164,-0.731462294,-0.920063566,-0.902247435,-0.682857745,-0.80207114,-0.866256292,-1.086286533,-0.614069121,-1.066575819,-0.751361658
ACH-000819,-0.295673277,-0.542575049,-0.811721571,-0.732232735,-0.855065619,-0.815605423,-0.854586474,-0.785908823,-0.659131551,-0.849041044,-0.754321878,-0.564003464,-0.420075891,-0.818066765,-1.118291049,-1.252280874,-0.610828334,-1.024476372,-1.024655587,-0.835977911,-0.677151917,-0.848586187,-0.762476862,-0.607280665,-0.423991022,-0.66660134,-0.989305239,-1.027216697
ACH-000820,-0.826143438,-0.233175929,-1.041056667,-1.016720973,-0.930488893,-0.61557949,-0.767158157,-0.620352973,-0.715691961,-1.162559879,-0.239919648,-0.512272051,-1.024966242,-0.967284796,-0.702690321,-1.115080022,-0.775069407,-0.257779877,-1.127417713,-0.791872251,-1.077875522,-0.921734596,-0.69261814,-0.639851904,-0.814717621,-0.513382473,-1.31972726,-0.12475918
ACH-000821,-0.240771871,-1.065020823,-1.243506476,-0.536067624,-1.17497979,-0.715206213,-0.391715524,-1.257148626,-0.882496112,-1.439809523,-1.283053285,-0.710822319,-0.394618237,-0.925607641,-0.96446435,-1.241074914,-0.763159249,-1.406825624,-1.104698879,-0.968629955,-0.833897654,-0.35425272,-0.844921207,-0.99873943,-1.268815033,-1.157772561,-0.832003005,-0.752828874
ACH-000822,-0.482516682,-0.836486464,-0.888422231,-0.892409992,-0.804390239,-0.662382492,-0.513444003,-0.905204681,-0.700265178,-0.643179161,-0.982279101,-1.524766536,-1.109774074,-0.903552149,-0.674588017,-0.628772321,-0.58345973,-1.05533864,-1.138455375,-1.61696191,-1.275927055,-0.779847673,-0.944198498,-0.76477132,-1.57361856,-0.616250999,-0.713830255,-0.966243282
ACH-000823,-1.118120694,-0.900701315,-0.878645068,-0.823286426,-0.69181631,-0.856797398,-0.67547341,-0.441739431,-0.717019803,-1.252359991,-0.529764543,-0.716570727,-0.75178283,-0.806930928,-1.075956809,-0.778870854,-0.56583417,-1.139754066,-0.96372376,-0.75256333,-1.018617202,-0.794889756,-0.320998021,-0.813690358,-1.375845278,-0.76214259,-0.712622034,-0.995672256
ACH-000824,-1.499195791,-0.675503937,-0.648044716,-0.843862563,-0.637745808,-0.505991979,-1.178770718,-0.574146594,-0.771631317,-0.83627813,-1.023715645,-0.887567671,-0.582586302,-0.776967682,-0.932868956,-1.449821221,-0.621422711,-0.96821818,-1.032386228,-0.833572382,-1.098249005,-0.718076531,-0.583971676,-1.221596024,-1.569370153,-0.803498236,-0.7822394,-0.619489541
ACH-000827,-1.01233827,-0.579060919,-0.720133861,-0.750144465,-0.781352006,-0.99327819,-0.811627069,-0.789749144,-0.763527154,-0.882900231,-0.671202482,-1.101753331,-0.388769164,-0.687796349,-1.118229547,-0.969625907,-0.959444044,-1.248377304,-1.020100099,-0.685733968,-0.945680979,-1.05383132,-1.061518023,-0.892855436,-0.805884838,-0.910980498,-0.888684429,-0.714769765
ACH-000829,-0.29609548,-0.879425494,-1.097803423,-0.581102487,-0.820977599,-1.001287198,-1.13508457,-1.333099482,-0.91682093,-0.655654392,-0.899042927,-0.423153881,-0.690058399,-1.130284922,-1.349650184,-0.885062307,-0.818576593,-1.19283338,-0.861010128,-0.901486245,-0.756750554,-0.848648051,-0.917668496,-0.661604322,-1.166075721,-0.548775094,-0.765813579,-0.680327263
ACH-000831,-1.09892182,-0.727429021,-0.646765498,-0.882227948,-0.784741245,-0.98224363,-1.234297211,-0.38955923,-0.819844376,-0.963939816,-0.633852178,-0.397553409,-0.885831758,-0.790192606,-0.902490638,-0.967984135,-0.558879948,-1.071329408,-0.73889573,-0.685452706,-0.744263417,-0.663621515,-0.509329356,-0.742798558,-0.136751179,-0.84971189,-0.73765787,-0.86499468
ACH-000832,-1.307637279,-0.879456972,-0.495202215,-0.916133702,-0.694507807,-1.038364145,-0.41656336,-0.959730928,-0.817047316,-0.867355268,-0.705798434,-0.809852951,-0.800277297,-1.0641602,-1.267918143,-1.064325024,-0.942343412,-0.979860596,-0.826329915,-0.693802277,-0.946115994,-0.727945098,-0.73306725,-1.046225666,-1.179525709,-0.623952938,-0.609221071,-0.675855393
ACH-000833,-0.95851442,-0.602769622,-0.801344493,-0.405325208,-0.897586639,-0.951052121,-0.817977895,-1.116644463,-0.893301583,-0.53073879,-0.472564646,-0.241624209,-0.579439325,-0.532503281,-0.54032452,-0.665975586,-0.996038039,-0.964723773,-0.821119126,-0.509373465,-0.624630063,-0.320440858,-0.850971706,-0.670421886,-0.978088205,-0.659044552,-0.776842932,-0.900802364
